index,id,artist,asciiName,availability,borderColor,cardKingdomFoilId,cardKingdomId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceName,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isOnlineOnly,isOversized,isPromo,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,layout,leadershipSkills,life,loyalty,manaCost,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,scryfallId,scryfallIllustrationId,scryfallOracleId,setCode,side,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
322,323,John Zeleznik,,"mtgo,paper",black,123419,,,,,5,,19749,,,,"""It's a clever design. You should look closely at its gearing after it swallows your head.""
—Jhoira, master artificer",,2003,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,normal,,,,{5},16497,3472,,b33ee7fb-ed09-5aa0-bbc2-77b2c40b810d,,,,Mantis Engine,333★,,,,,3,"10E,UDS",,"{'cardKingdomFoil': 'https://mtgjson.com/links/0e4d2afad945f28d', 'cardmarket': 'https://mtgjson.com/links/59a27917ce78f688', 'tcgplayer': 'https://mtgjson.com/links/99e4a86ffb9bf2fc'}",uncommon,18e023e4-7fb2-4452-894a-39b6e889deac,580376fb-3d29-413c-84a4-cd820fc1dd17,57bea272-5b38-444e-acc2-6104af2ece22,10E,,Insect,,15207,"{2}: Mantis Engine gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.)
{2}: Mantis Engine gains first strike until end of turn. (It deals combat damage before creatures without first strike.)",3,Artifact Creature — Insect,"Artifact,Creature",bc899285-8adc-5280-92fd-dcf278c76da3,ea9feb69-1c09-5d99-a920-54760fd7fd0a,
323,324,John Avon,,"mtgo,paper",black,123420,123052,,,,2,,9041,,,,More than one mage has been driven insane by the sound of the millstone relentlessly grinding away.,,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Mill,normal,,,,{2},16498,3586,,2fa5af2d-997b-5796-a9ca-ce50b58fe781,27413,27412,129643,Millstone,334,,"{2}, {T}: Target player puts the top two cards of his or her library into his or her graveyard.",Artifact,,,"10E,3ED,4BB,4ED,5ED,6ED,7ED,8ED,9ED,ATQ,FBB,M14,M19,MB1,PTC,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/3d2237ae0752dd12', 'cardKingdomFoil': 'https://mtgjson.com/links/a6b74a8b9e727b2d', 'cardmarket': 'https://mtgjson.com/links/69eaf8a2fb78665b', 'tcgplayer': 'https://mtgjson.com/links/77466a773505a6fc'}",rare,6a00d0ea-f08c-446a-8537-80a1df6702ad,91b7bde5-2dc5-496f-8aee-f5bd71c55428,3212e47a-5492-4c50-9d4a-6ea562f1a6e1,10E,,,,15215,"{2}, {T}: Target player mills two cards.",,Artifact,Artifact,afdc12d3-7a55-5b55-b85c-12195718c79a,,
324,325,Adam Rex,,"mtgo,paper",black,123421,123053,,,,2,,22,,,,"""Not by age but by capacity is wisdom gained.""
—Titus Maccius Plautus, *Trinummus*",,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2},16499,3601,,1161fe90-e4d5-580b-a3dd-1dc2244160e0,27045,27044,135280,Mind Stone,335,,"{T}: Add {1} to your mana pool.
{1}, {T}, Sacrifice Mind Stone: Draw a card.",Artifact,,,"10E,C14,C15,C18,C21,CM2,DD2,DDP,HA1,IMA,JVC,KHC,MB1,PG07,PRM,WC97,WTH,ZNC",,"{'cardKingdom': 'https://mtgjson.com/links/9b1b0dc5e24aa630', 'cardKingdomFoil': 'https://mtgjson.com/links/d57820428f72d541', 'cardmarket': 'https://mtgjson.com/links/ffc5f51b23479f02', 'tcgplayer': 'https://mtgjson.com/links/7b86c11aaa80b2d7'}",uncommon,52284689-f2e0-442d-80d0-9e766759e2bc,12a6cfae-ed70-4406-97d3-9366fc138254,c97361b5-af16-4a7b-af85-a429dbaf4ad2,10E,,,,15218,"{T}: Add {C}.
{1}, {T}, Sacrifice Mind Stone: Draw a card.",,Artifact,Artifact,d089fdc1-4d21-58e8-b9c8-23d8b3191fe5,,
325,326,Dana Knutson,,"mtgo,paper",black,,123054,,,,0,,812,,,,"""It has been my honor to improve on the Thran's original design. Perhaps history will remember me in some small part for my work.""
—Urza, in his apprenticeship",,2003,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Flying,normal,,,,{0},16500,4034,,2da52425-67da-59a1-8f06-474e791bae63,27569,27568,129665,Ornithopter,336,,Flying (This creature can't be blocked except by creatures with flying or reach.),Artifact Creature - Thopter,,0,"10E,3ED,4BB,4ED,5ED,6ED,9ED,AER,ATQ,FBB,HA1,KLR,M10,M11,M15,MB1,MPS,MRD,PS11,SUM,WC04",,"{'cardKingdom': 'https://mtgjson.com/links/f8dce4b9bdda1c0e', 'cardmarket': 'https://mtgjson.com/links/d3541c9b1fcdf383', 'tcgplayer': 'https://mtgjson.com/links/5aca5fdd8d13c20a'}",uncommon,8d784214-dc69-42d4-b897-995ca5751e13,732b9541-e298-4f80-8633-9f29bb0db175,a3a98bc9-caa0-49b7-951c-fe4e4f54e4ba,10E,,Thopter,,15237,Flying,2,Artifact Creature — Thopter,"Artifact,Creature",18bacc5a-3ca0-5b72-bacb-ea98e6036c42,4b7ee21b-ccb2-5590-98d7-146bbe0ba10c,
326,327,Dana Knutson,,"mtgo,paper",black,123422,,,,,0,,812,,,,"""It has been my honor to improve on the Thran's original design. Perhaps history will remember me in some small part for my work.""
—Urza, in his apprenticeship",,2003,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Flying,normal,,,,{0},16500,4034,,646dc200-2f4f-501d-94da-fac31269674c,,,,Ornithopter,336★,,,,,0,"10E,3ED,4BB,4ED,5ED,6ED,9ED,AER,ATQ,FBB,HA1,KLR,M10,M11,M15,MB1,MPS,MRD,PS11,SUM,WC04",,"{'cardKingdomFoil': 'https://mtgjson.com/links/71112b99c15d7941', 'cardmarket': 'https://mtgjson.com/links/7fabd43922f571ad', 'tcgplayer': 'https://mtgjson.com/links/dfdb94c6e5d944c8'}",uncommon,6acf7453-1229-4758-bb17-8afc7dffa9a0,732b9541-e298-4f80-8633-9f29bb0db175,a3a98bc9-caa0-49b7-951c-fe4e4f54e4ba,10E,,Thopter,,15237,Flying,2,Artifact Creature — Thopter,"Artifact,Creature",4b7ee21b-ccb2-5590-98d7-146bbe0ba10c,18bacc5a-3ca0-5b72-bacb-ea98e6036c42,
327,328,Hannibal King,,"mtgo,paper",black,123423,123055,,,,3,,9794,,,,"""The secrets of Phyrexia are expensive. You will pay in brass and bone, steel and sinew.""
—Kaervek",,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{3},16501,4214,,16e8ed67-7800-5755-873d-864dde8359da,27029,27028,135281,Phyrexian Vault,337,,"{2}, {T}, Sacrifice a creature: Draw a card.",Artifact,,,"10E,6ED,DDE,MIR",,"{'cardKingdom': 'https://mtgjson.com/links/aaaae4ab5fb7c5d7', 'cardKingdomFoil': 'https://mtgjson.com/links/7ee29a78d43acfd9', 'cardmarket': 'https://mtgjson.com/links/8be66c338f5d4757', 'tcgplayer': 'https://mtgjson.com/links/52fb61d99469f14a'}",uncommon,da70e601-ec60-434e-af9e-eb0bf2a580e2,3220cbcf-39d4-4c4a-90d5-ff43533ed43f,b628150b-08a1-4ea3-978d-60255dfb0b7e,10E,,,,15248,"{2}, {T}, Sacrifice a creature: Draw a card.",,Artifact,Artifact,31ecdb2e-eec0-56fb-9a12-7af9069f3673,,
328,329,Pete Venters,,"mtgo,paper",black,123424,123056,,,,1,,2982,,,,,,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{1},16502,7328,,1a055d8f-c342-556d-99bb-4b23d65517b8,27668,27667,129526,Pithing Needle,338,,"As Pithing Needle comes into play, name a card.
Activated abilities of sources with the chosen name can't be played unless they're mana abilities.",Artifact,,,"10E,M10,MPS,RTR,SLD,SOK",,"{'cardKingdom': 'https://mtgjson.com/links/316bf5c5723b87e8', 'cardKingdomFoil': 'https://mtgjson.com/links/e5e142c310f3ffc4', 'cardmarket': 'https://mtgjson.com/links/ac35245b76c2e063', 'tcgplayer': 'https://mtgjson.com/links/c675b553856d9f47'}",rare,79d8adbf-37b8-4d69-b25a-57ebd777b53d,18a3e836-0a93-4c6c-a5ab-57cd684cad6b,a188fe7e-68de-4c7c-806c-bfe8fc7b44bf,10E,,,,15250,"As Pithing Needle enters the battlefield, choose a card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.",,Artifact,Artifact,cae5ac32-6265-5615-a060-21fb1a2dea5a,,
329,330,Brom,,"mtgo,paper",black,,123057,,,,7,,1389,,,,In its heart lies the secret of immortality.,,2003,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Flying,normal,,,,{7},16503,4274,,dca07d25-ff59-5323-af5d-455dfbe0dee0,27565,27564,106537,Platinum Angel,339,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
You can't lose the game and your opponents can't win the game.",Artifact Creature - Angel,,4,"10E,CN2,HA2,M10,M11,MPS,MRD,PLIST,TD2,V15",,"{'cardKingdom': 'https://mtgjson.com/links/985fffa8e073d7ee', 'cardmarket': 'https://mtgjson.com/links/d98df8baa93c71eb', 'tcgplayer': 'https://mtgjson.com/links/86958525a14806d4'}",rare,698f66ac-dae6-4b42-ae6f-d468b69b25be,652f445a-1a27-45df-8943-e93eb556ccdd,b148578c-c0bf-4785-b97c-4b6f83028008,10E,,Angel,,15258,"Flying
You can't lose the game and your opponents can't win the game.",4,Artifact Creature — Angel,"Artifact,Creature",c5075bc5-ad52-5c59-b764-22bfc4b1c39c,47432616-5812-59fd-b90e-88dadd613161,
330,331,Brom,,"mtgo,paper",black,123425,,,,,7,,1389,,,,In its heart lies the secret of immortality.,,2003,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Flying,normal,,,,{7},16503,4274,,dac9247b-a776-587d-ac8c-9602255e907f,,,,Platinum Angel,339★,,,,,4,"10E,CN2,HA2,M10,M11,MPS,MRD,PLIST,TD2,V15",,"{'cardKingdomFoil': 'https://mtgjson.com/links/68e1d0422881161b', 'cardmarket': 'https://mtgjson.com/links/b4a5565037e38e14', 'tcgplayer': 'https://mtgjson.com/links/77a7154501eb0b9b'}",rare,f259e4e8-d50e-41ef-86d2-0046f55089a6,652f445a-1a27-45df-8943-e93eb556ccdd,b148578c-c0bf-4785-b97c-4b6f83028008,10E,,Angel,,15258,"Flying
You can't lose the game and your opponents can't win the game.",4,Artifact Creature — Angel,"Artifact,Creature",47432616-5812-59fd-b90e-88dadd613161,c5075bc5-ad52-5c59-b764-22bfc4b1c39c,
331,332,Jon J Muth,,"mtgo,paper",black,123119,,W,,W,3,,3949,,,,"""Why would I consider penance for my actions when I have so many subjects willing to do it for me?""
—Lord Konda",,2003,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Enchant,normal,,,,{2}{W},16197,4098,,f2fd3ffd-8744-5e50-9f0c-18a25fecd746,,,,Pariah,33★,,,,,,"10E,7ED,CN2,PS11,USG",,"{'cardKingdomFoil': 'https://mtgjson.com/links/23c775c8d6701a1d', 'cardmarket': 'https://mtgjson.com/links/98af376a675caa9a', 'tcgplayer': 'https://mtgjson.com/links/528866c0eac7351c'}",rare,8c110365-493f-4995-b919-59d0f4e2092c,bce8a1df-d21c-4460-9087-2ba9dfd017b2,2c5c8250-1860-42a1-a335-071f54830d37,10E,,Aura,,15242,"Enchant creature
All damage that would be dealt to you is dealt to enchanted creature instead.",,Enchantment — Aura,Enchantment,9f315280-5d52-5dea-a679-a2d97386907e,7dff9ddf-213e-593d-a007-a72cf6ff925e,
332,333,Jim Murray,,"mtgo,paper",black,,123058,,,,5,,16708,,,,,,2003,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,First strike,normal,,,,{5},16504,4547,,42d3e3df-7005-5eca-ae86-2b794029b4d2,27624,27623,106552,Razormane Masticore,340,,"First strike (This creature deals combat damage before creatures without first strike.)
At the beginning of your upkeep, sacrifice Razormane Masticore unless you discard a card.
At the beginning of your draw step, you may have Razormane Masticore deal 3 damage to target creature.",Artifact Creature - Masticore,,5,"10E,5DN,DDF,PS11",,"{'cardKingdom': 'https://mtgjson.com/links/17907737f078e17d', 'cardmarket': 'https://mtgjson.com/links/99b6885bc2e2c457', 'tcgplayer': 'https://mtgjson.com/links/321aeaaf7293cc64'}",rare,1e539af0-4390-482e-8bc9-25909d782b70,682a5a53-230a-4f82-9461-834155123bed,ee45b588-b424-49d3-9e37-270f2ae9490d,10E,,Masticore,,15270,"First strike (This creature deals combat damage before creatures without first strike.)
At the beginning of your upkeep, sacrifice Razormane Masticore unless you discard a card.
At the beginning of your draw step, you may have Razormane Masticore deal 3 damage to target creature.",5,Artifact Creature — Masticore,"Artifact,Creature",41e69f7f-cf4a-5f5e-a5ce-5ef73900a9d9,0720c621-c070-5870-b4d7-40d2cae2cb5f,
333,334,Jim Murray,,"mtgo,paper",black,123426,,,,,5,,16708,,,,,,2003,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,First strike,normal,,,,{5},16504,4547,,fe7811d1-6016-531b-be7c-0a2c91947f01,,,,Razormane Masticore,340★,,,,,5,"10E,5DN,DDF,PS11",,"{'cardKingdomFoil': 'https://mtgjson.com/links/38353e0755ca77b8', 'cardmarket': 'https://mtgjson.com/links/7ba87d0c5c166052', 'tcgplayer': 'https://mtgjson.com/links/54d74ddfbfddb8fb'}",rare,d9b1d6b0-a13a-4bb2-ba07-1a7742953b15,682a5a53-230a-4f82-9461-834155123bed,ee45b588-b424-49d3-9e37-270f2ae9490d,10E,,Masticore,,15270,"First strike (This creature deals combat damage before creatures without first strike.)
At the beginning of your upkeep, sacrifice Razormane Masticore unless you discard a card.
At the beginning of your draw step, you may have Razormane Masticore deal 3 damage to target creature.",5,Artifact Creature — Masticore,"Artifact,Creature",0720c621-c070-5870-b4d7-40d2cae2cb5f,41e69f7f-cf4a-5f5e-a5ce-5ef73900a9d9,
334,335,Mark Zug,,"mtgo,paper",black,123427,123059,,,,4,,16878,,,,"The rod is a relic from ancient times . . . cruel, vicious, mean-spirited times.",,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{4},16505,4771,,428a5dd4-3f2f-5129-9e9c-827bbb6787f5,27093,27092,129704,Rod of Ruin,341,,"{3}, {T}: Rod of Ruin deals 1 damage to target creature or player.",Artifact,,,"10E,2ED,3ED,4BB,4ED,5ED,6ED,7ED,8ED,9ED,CED,CEI,FBB,ITP,LEA,LEB,M10,M14,RQS,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/2d0e0d8205d5fcce', 'cardKingdomFoil': 'https://mtgjson.com/links/de9d0e697c347bbc', 'cardmarket': 'https://mtgjson.com/links/ada9bd0eacea6d2b', 'tcgplayer': 'https://mtgjson.com/links/e3a6628a5663c882'}",uncommon,3c1f1431-b324-4915-89e8-2697cf755441,480a94a8-bf35-4720-a235-467b84a80611,c29a04ab-4e14-45d8-a993-3fffd0e2f6eb,10E,,,,15284,"{3}, {T}: Rod of Ruin deals 1 damage to any target.",,Artifact,Artifact,b6b8b11d-0406-54e5-aed1-46d1588262e2,,
335,336,Heather Hudson,,"mtgo,paper",black,123428,123060,,,,3,,1303,,,,An artificer once dropped one in a vault full of coins. She has yet to find it.,,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{3},16506,4990,,cc1db791-d53f-5cde-ac8e-d79b69c42874,27589,27588,135241,Sculpting Steel,342,,"As Sculpting Steel comes into play, you may choose an artifact in play. If you do, Sculpting Steel comes into play as a copy of that artifact.",Artifact,,,"10E,2XM,C21,KLR,MPS,MRD",,"{'cardKingdom': 'https://mtgjson.com/links/4e4c83d39b128c81', 'cardKingdomFoil': 'https://mtgjson.com/links/8d9854d72e85bfed', 'cardmarket': 'https://mtgjson.com/links/b3f9ec5d2956f67e', 'tcgplayer': 'https://mtgjson.com/links/fcb047f3f68b7084'}",rare,41368983-14f8-4efa-bb60-b0a7ceb3d021,b032c6fe-3dc7-41f2-868c-e576f2456e06,6c85271c-c711-49b0-a72e-9e576c33714d,10E,,,,15298,You may have Sculpting Steel enter the battlefield as a copy of any artifact on the battlefield.,,Artifact,Artifact,98becc43-123e-5e33-90f0-59318c221f4b,,
336,337,John Avon,,"mtgo,paper",black,123433,123065,"U,W",,,0,,676,,,,,,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,,16511,42,,ee19938c-4007-58f1-8904-fae28007b422,27385,27384,129458,Adarkar Wastes,347,,"{T}: Add {1} to your mana pool.
{T}: Add {W} or {U} to your mana pool. Adarkar Wastes deals 1 damage to you.",Land,,,"10E,5ED,6ED,7ED,9ED,ICE,PTC,WC00",,"{'cardKingdom': 'https://mtgjson.com/links/aa8608980c7c27d7', 'cardKingdomFoil': 'https://mtgjson.com/links/dde9ffbbc2321d22', 'cardmarket': 'https://mtgjson.com/links/3ecf3e4840ffd417', 'tcgplayer': 'https://mtgjson.com/links/134e9c05d1b9af49'}",rare,f31cf014-7ac9-428b-9ce9-8ba5ebfdd252,1b3845b2-2bac-4cfe-a0c5-6e9f4bd1edb8,d5ad26cc-2bdb-46b7-b8bf-dd099d5fa09b,10E,,,,15025,"{T}: Add {C}.
{T}: Add {W} or {U}. Adarkar Wastes deals 1 damage to you.",,Land,Land,11727081-4070-56db-8162-b970dd7f94bc,,
337,338,Stephan Martiniere,,"mtgo,paper",black,,123069,U,,,0,,3092,,,,,,2003,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,,16515,1932,,db5b1e82-f454-5269-bdf0-b533cd0082d9,27117,27116,106531,Faerie Conclave,351,,"Faerie Conclave comes into play tapped.
{T}: Add {U} to your mana pool.
{1}{U}: Faerie Conclave becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land. (It can't be blocked except by creatures with flying or reach.)",Land,,,"10E,C13,CMA,MB1,PRM,PSUM,ULG",,"{'cardKingdom': 'https://mtgjson.com/links/0846bad45b0d635e', 'cardmarket': 'https://mtgjson.com/links/c1a1e914c5ac76a7', 'tcgplayer': 'https://mtgjson.com/links/fdbb56bd0233f1b5'}",uncommon,69df4707-09c5-48e7-9681-0cf7960aeeb1,f9054346-3372-4552-9a0f-bd0aaed05cbe,0c25f6b1-8fb3-4406-9605-0282d2dbbcec,10E,,,,15119,"Faerie Conclave enters the battlefield tapped.
{T}: Add {U}.
{1}{U}: Faerie Conclave becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land.",,Land,Land,0f95923c-e501-52ed-9666-5e73c531c642,5b975ab5-c9d5-5fd3-a425-27842542683a,
338,339,Stephan Martiniere,,"mtgo,paper",black,123437,,U,,,0,,3092,,,,,,2003,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,normal,,,,,16515,1932,,de0e37ff-9415-511f-99e0-60afeb8585a8,,,,Faerie Conclave,351★,,,,,,"10E,C13,CMA,MB1,PRM,PSUM,ULG",,"{'cardKingdomFoil': 'https://mtgjson.com/links/d9717cd70e8a4669', 'cardmarket': 'https://mtgjson.com/links/63b61619dc3845ab', 'tcgplayer': 'https://mtgjson.com/links/565c0226711fad65'}",uncommon,29e8460b-cf14-40cc-8adc-c8650c6a02d1,f9054346-3372-4552-9a0f-bd0aaed05cbe,0c25f6b1-8fb3-4406-9605-0282d2dbbcec,10E,,,,15119,"Faerie Conclave enters the battlefield tapped.
{T}: Add {U}.
{1}{U}: Faerie Conclave becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land.",,Land,Land,5b975ab5-c9d5-5fd3-a425-27842542683a,0f95923c-e501-52ed-9666-5e73c531c642,
339,340,Mark Zug,,"mtgo,paper",black,123089,,W,,W,3,,17657,,,,Only the warrior who can admit mortal weakness will be bolstered by immortal strength.,,2003,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{W},16167,179,,53438513-19d4-5bf1-90df-90fcbddbb60d,,,,Angelic Blessing,3★,,,,,,"10E,9ED,EXO,P02,POR,PS11,S00,S99,TPR",,"{'cardKingdomFoil': 'https://mtgjson.com/links/bea572970d834491', 'cardmarket': 'https://mtgjson.com/links/3dc5ed680959e479', 'tcgplayer': 'https://mtgjson.com/links/e7ca11fb59e0d091'}",common,e8e7f007-2fe3-47c2-aaa3-b8d084053bae,74f8c64f-dbd5-49de-ae60-c8194f47da04,d3758fca-0522-4b5a-a1cc-3b2b3ab299ba,10E,,,,15035,Target creature gets +3/+3 and gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.),,Sorcery,Sorcery,c5655330-5131-5f40-9d3e-0549d88c6e9e,55bd38ca-dc73-5c06-8f80-a6ddd2f44382,
340,341,John Avon,,"mtgo,paper",black,,122723,W,,W,2,,5083,,,,"""The Ancestor protects us in ways we can't begin to comprehend.""
—Mystic elder",,2003,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Defender,Flying",normal,,,,{1}{W},16169,188,,cff007ed-d371-5591-9228-a3280de53075,27475,27474,129671,Angelic Wall,5,,"Defender, flying (This creature can't attack, and it can block creatures with flying.)",Creature - Wall,,0,"10E,AVR,M14,ODY,P02",,"{'cardKingdom': 'https://mtgjson.com/links/633322866249ac0d', 'cardmarket': 'https://mtgjson.com/links/2e861b6d8aaee4fb', 'tcgplayer': 'https://mtgjson.com/links/cf5ef3c763af1e3b'}",common,6fa1f42f-1729-46ea-99c6-015d66c627d4,6ed7a284-eed9-4d52-901d-53ba7aea41da,4502b24f-604b-4e36-9168-31c1a1ab4dab,10E,,Wall,,15037,"Defender (This creature can't attack.)
Flying",4,Creature — Wall,Creature,fadda48c-6226-5ac5-a2b9-e9170d2017cd,60b93108-8790-591b-844e-c3d311698767,
341,342,Darrell Riche,,"mtgo,paper",black,123434,123066,"R,W",,,0,,219,,,,,,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,,16512,485,,9c137f5d-27db-59fc-9284-29cd0a9eba4f,27463,27462,129479,Battlefield Forge,348,,"{T}: Add {1} to your mana pool.
{T}: Add {R} or {W} to your mana pool. Battlefield Forge deals 1 damage to you.",Land,,,"10E,9ED,APC,C20,C21,M15,ORI",,"{'cardKingdom': 'https://mtgjson.com/links/033e21513ac80000', 'cardKingdomFoil': 'https://mtgjson.com/links/70c3ba7c3182dcde', 'cardmarket': 'https://mtgjson.com/links/2b48351f10826ff6', 'tcgplayer': 'https://mtgjson.com/links/0e94b3fc3a288c9c'}",rare,e0df1e5f-8cef-4e13-babf-4254a85ac46b,f9ae314a-7936-40f2-8a8d-8cf5dd876901,6b75b94e-83b7-457e-ac41-7ca90b5a59aa,10E,,,,15050,"{T}: Add {C}.
{T}: Add {R} or {W}. Battlefield Forge deals 1 damage to you.",,Land,Land,dec9c4f1-455e-56de-aad4-9a1d18cf5588,,
342,343,Scott Bailey,,"mtgo,paper",black,123435,123067,"G,W",,,0,,817,,,,,,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,,16513,735,,ca1b29f4-9019-5ddc-95af-a5c900b67c58,27391,27390,129496,Brushland,349,,"{T}: Add {1} to your mana pool.
{T}: Add {G} or {W} to your mana pool. Brushland deals 1 damage to you.",Land,,,"10E,5ED,6ED,7ED,9ED,ATH,ICE,PTC,WC00,WC02",,"{'cardKingdom': 'https://mtgjson.com/links/06c939f57b515104', 'cardKingdomFoil': 'https://mtgjson.com/links/f0110c6b876298f9', 'cardmarket': 'https://mtgjson.com/links/c5765e652a033529', 'tcgplayer': 'https://mtgjson.com/links/c1db4a8c6ef2dd41'}",rare,70afcfca-c065-4a33-95b1-ec2b08bcb493,12492e08-a0e2-45ab-8d0d-84a1365780ba,5eb8b497-ec9a-4a89-ad29-1ec3ca82da7c,10E,,,,15064,"{T}: Add {C}.
{T}: Add {G} or {W}. Brushland deals 1 damage to you.",,Land,Land,ca560ce6-8093-51e9-9b7f-2c11756d6516,,
343,344,Jim Nelson,,"mtgo,paper",black,123436,123068,"B,W",,,0,,174,,,,,,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,,16514,871,,11732051-8f6e-59f4-b08e-71d6bb16b1f2,27461,27460,129497,Caves of Koilos,350,,"{T}: Add {1} to your mana pool.
{T}: Add {W} or {B} to your mana pool. Caves of Koilos deals 1 damage to you.",Land,,,"10E,9ED,APC,C16,C20,C21,M15,MD1,ORI",,"{'cardKingdom': 'https://mtgjson.com/links/496f961d89a285b5', 'cardKingdomFoil': 'https://mtgjson.com/links/2f772b536b1d50b3', 'cardmarket': 'https://mtgjson.com/links/baec05ba7ac86204', 'tcgplayer': 'https://mtgjson.com/links/65e6ff16f94a1e95'}",rare,ac3c4e31-673e-4148-bd2e-de569906ce7d,7ac14d86-a66b-4368-9b4f-a8a497706e9e,33de01e9-ce5a-42d4-afcb-343cd54a6d80,10E,,,,15067,"{T}: Add {C}.
{T}: Add {W} or {B}. Caves of Koilos deals 1 damage to you.",,Land,Land,a807430a-5a37-550c-989f-72d125d7b0c8,,
344,345,Aleksi Briclot,,"mtgo,paper",black,123438,123070,W,,,0,,6173,,,,,,2003,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,,16516,2165,,53e7aff9-721d-59f5-924c-717c65a1c473,27111,27110,106428,Forbidding Watchtower,352,,"Forbidding Watchtower comes into play tapped.
{T}: Add {W} to your mana pool.
{1}{W}: Forbidding Watchtower becomes a 1/5 white Soldier creature until end of turn. It's still a land.",Land,,,"10E,TD2,ULG",,"{'cardKingdom': 'https://mtgjson.com/links/2fdaada656b3fd06', 'cardKingdomFoil': 'https://mtgjson.com/links/63913d8356ec708e', 'cardmarket': 'https://mtgjson.com/links/3a4d7127ef2382e0', 'tcgplayer': 'https://mtgjson.com/links/c64d1776966a4325'}",uncommon,5efb8c9c-3108-4a06-8ad9-a0dbe3cc5c02,2d66c8e6-8be8-4a66-b4b3-07eec1ac996d,cabf7953-0fac-4dbb-b3ae-05e85e02b3fc,10E,,,,15130,"Forbidding Watchtower enters the battlefield tapped.
{T}: Add {W}.
{1}{W}: Forbidding Watchtower becomes a 1/5 white Soldier creature until end of turn. It's still a land.",,Land,Land,b3de8302-e27e-5553-9ed6-f6a6f5fad14d,,
